DMU,Year,Ticker,Firm,Sector,Current Ratio (C/R),Asset Turnover (A/T),Debt to Asset (D/A),Return (R),Risk (σ),Cluster,Efficiency Score (E)
5588,2020,GLYC,GlycoMimetics Inc,35,15.05308894,0.062613389,0.08160403,-0.320386099,0.047017944,1,0.33123189503822253
5589,2020,GNLN,Greenlane Holdings Inc,25,3.851446535,1.021797985,0.292123084,0.146603474,0.074768878,1,0.3118519414513395
5601,2020,GSIT,GSI Technology Inc,45,9.442593638,0.317792289,0.125345641,0.035767255,0.042140641,1,0.2719705161813443
5604,2020,GURE,Gulf Resources Inc,15,24.63196347,0.060232313,0.049837014,0.460341727,0.055412146,1,0.47078842473919374
5620,2020,HOOK,HOOKIPA Pharma Inc,35,7.005887413,0.135059859,0.208283731,-0.091285355,0.058766531,1,0.24051498366877536
5621,2020,HPK,HighPeak Energy Inc,10,3.402980535,0.032863485,0.088635238,0.433242533,0.05797163,1,1.0
5626,2020,HRTX,Heron Therapeutics Inc,35,4.329961767,0.227319648,0.244677363,-0.090704762,0.045761295,1,0.5127549903593637
5634,2020,HURC,Hurco Cos Inc,20,4.984654123,0.57188296,0.218183356,-0.21684634,0.036941414,1,0.5713513608346692
5639,2020,ICCC,ImmuCell Corp,35,5.318922086,0.382222668,0.283021946,0.144394454,0.039628489,1,0.5408127950820213
5643,2020,IDN,Intellicheck Inc,45,4.377377998,0.543520808,0.141120725,0.406341916,0.067767459,1,0.39709261673435303
5645,2020,IDYA,IDEAYA Biosciences Inc,35,8.518218357,0.051189834,0.205079023,0.426396907,0.066073597,1,0.3219387238702865
5652,2020,IMMR,Immersion Corp,45,7.976626704,0.305728022,0.3703764,0.374934843,0.041578337,1,0.4482639703235651
5654,2020,INGN,Inogen Inc,35,5.75882384,0.686994222,0.235286414,-0.413934008,0.045828294,1,0.33469161339651055
5655,2020,INO,Inovio Pharmaceuticals Inc,35,7.865169166,0.00619413,0.484101881,1.014146481,0.10820623,1,0.35860227595634614
5659,2020,INSM,Insmed Inc,35,7.582819916,0.214576979,0.608651329,0.341471227,0.051052053,1,0.3563539329089564
5662,2020,INVA,Innoviva Inc,35,112.7152337,0.38891946,0.464306703,-0.117155087,0.034306828,1,0.2778502183967419
5664,2020,IONS,Ionis Pharmaceuticals Inc,35,10.27547763,0.298484095,0.483454327,-0.074120579,0.027378106,1,0.37981636631099963
5666,2020,IPAR,Interparfums Inc,30,3.871853904,0.670115126,0.221304939,-0.174329058,0.044476032,1,0.5752949269131287
5668,2020,IPGP,IPG Photonics Corp,45,9.888617937,0.427105285,0.118337909,0.423819211,0.032689159,1,0.5775953816336931
5669,2020,IPWR,Ideal Power Inc,20,4.761769481,0.032163743,0.271564327,1.212577633,0.07317352,1,0.7046079729799181
5673,2020,IRMD,iRadimed Corp,35,11.68332289,0.496626535,0.151931678,-0.030665397,0.031902977,1,0.32093123327106643
5679,2020,IZEA,IZEA Worldwide Inc,50,2.068385167,0.610836747,0.364637152,1.857617538,0.10847767,1,0.6862553185652047
5698,2020,KIDS,OrthoPediatrics Corp,35,7.497904195,0.282936321,0.240467621,-0.124735234,0.036527599,1,0.3573799065762918
5704,2020,KOSS,Koss Corp,25,4.802193339,0.808816633,0.326704482,0.823361844,0.064662133,1,0.5788131360663158
5705,2020,KPTI,Karyopharm Therapeutics Inc,35,6.287474467,0.248866454,0.699384476,-0.190043573,0.055800594,1,0.26135915409521504
5706,2020,KRMD,KORU Medical Systems Inc,35,5.622694408,0.852285044,0.170460244,-0.090466116,0.061251715,1,0.26599564930467146
5707,2020,KROS,Keros Therapeutics Inc,35,12.39052776,0.027759965,0.102051184,1.256455647,0.048026737,1,0.9281236142183935
5715,2020,LASR,nLIGHT Inc,45,5.858871556,0.73826622,0.209083014,0.479172723,0.049238302,1,0.5282114714582821
5717,2020,LBRDK,Liberty Broadband Corp,50,8.737309063,0.001318717,0.144039593,0.224928929,0.023769059,1,1.0
5726,2020,LGND,Ligand Pharmaceuticals Inc,35,33.72112033,0.110946417,0.454295768,-0.05182611,0.039578885,1,0.3282047011021755
5740,2020,LOGC,Contextlogic Inc,25,9.432353589,0.060178344,0.346753945,-0.094612147,0.053259785,1,0.25283126554681384
5743,2020,LPCN,Lipocine Inc,35,4.66174849,0.008146137,0.545096583,1.177369075,0.070822354,1,0.7513597841960463
5759,2020,MARA,MARA Holdings Inc,45,7.596128547,0.131562428,0.128374137,2.296854424,0.110008238,1,0.6981538494952905
5766,2020,MCHX,Marchex Inc,50,2.787490262,0.623681942,0.261265196,-0.654130504,0.050920269,1,0.5032423735403366
5772,2020,MEIP,MEI Pharma Inc,35,8.194902369,0.219256851,0.502236778,0.095310217,0.062449469,1,0.19534190083484232
5779,2020,MGNX,MacroGenics Inc,35,5.560721713,0.241846539,0.249487845,0.751696145,0.093502205,1,0.33136900487615895
5782,2020,MIND,MIND Technology Inc,10,3.92606606,0.489252308,0.210989283,-0.247836207,0.073418986,1,0.28379371106562584
5785,2020,MLAB,Mesa Laboratories Inc,35,8.693483525,0.254141414,0.388440372,0.143308357,0.02606901,1,0.5655159052384768
5795,2020,MRKR,Marker Therapeutics Inc,35,9.438107021,0.014596973,0.20202855,-0.66162094,0.050014311,1,0.3023952468199838
5797,2020,MRSN,Mersana Therapeutics Inc,35,8.835149848,0.004273398,0.168850212,1.60232311,0.068309294,1,0.8826253716857857
5809,2020,MYGN,Myriad Genetics Inc,35,2.8573968,0.40687084,0.340835192,-0.324550882,0.051130953,1,0.581107298297213
5818,2020,NCNO,nCino Inc,45,3.244315549,0.47580385,0.231735588,-0.234977593,0.04213818,1,0.7278122429285354
5823,2020,NEOG,Neogen Corp,35,12.20177951,0.542270654,0.083794537,0.2006988,0.030040097,1,0.4170554440939106
5825,2020,NEPH,Nephros Inc.,20,4.488108614,0.607499919,0.271346297,-0.081655232,0.04015648,1,0.6069249079089414
5828,2020,NHTC,Natural Health Trends Corp,30,4.398614702,0.565616408,0.362402871,0.060366937,0.050240586,1,0.45807379164194045
5829,2020,NKTR,Nektar Therapeutics,35,5.140135381,0.093740229,0.264003313,-0.209402496,0.035875412,1,0.6450787641503711
5833,2020,NRIX,Nurix Therapeutics Inc,35,6.553988098,0.058247248,0.395271063,0.547899434,0.072519397,1,0.37708839845094355
5841,2020,NTIC,Northern Technologies International Corp,15,5.444735979,0.713238762,0.096407059,-0.261623865,0.039568105,1,0.46049852086916926
5842,2020,NTLA,Intellia Therapeutics Inc,35,7.646700082,0.155991834,0.249978573,1.316713461,0.055453512,1,0.800435514548356
5848,2020,NVEC,NVE Corp,45,36.30713287,0.274099589,0.018838394,-0.164578066,0.039515137,1,1.0
5850,2020,NVFY,Nova LifeStyle Inc,25,37.27587189,0.150626944,0.081859777,0.219997194,0.073021929,1,0.1941537361759614
5853,2020,NWPX,Northwest Pipe Co,20,4.638037752,0.838174436,0.262356369,-0.15878402,0.042972033,1,0.510787182895496
5860,2020,OCX,OncoCyte Corp,35,2.638235077,0.012928787,0.357663208,0.069291799,0.069103983,1,0.494448568167706
5869,2020,OM,Outset Medical Inc,35,5.444322929,0.170497852,0.271549969,-0.065373893,0.04282625,1,0.4634195776490611
5879,2020,ORMP,Oramed Pharmaceuticals Inc,35,8.930996473,0.068351493,0.263347747,-0.152802128,0.046591322,1,0.297525403665992
5883,2020,OSUR,OraSure Technologies Inc,35,8.425642602,0.414033915,0.107506901,0.294314056,0.058114594,1,0.27048283544021523
5896,2020,PCYO,Pure Cycle Corp,55,4.179289275,0.370424597,0.082329742,-0.119858677,0.033715993,1,0.8512518834000293
5898,2020,PDFS,PDF Solutions Inc,45,5.971379398,0.344955312,0.162330129,0.237716797,0.036986982,1,0.5914428373267793
5907,2020,PI,Impinj Inc,45,8.379995913,0.67863105,0.432718696,0.457424822,0.047313191,1,0.3936798860990027
5910,2020,PLAB,Photronics Inc,45,3.498968091,0.52859249,0.190135855,-0.333652092,0.036919222,1,0.7611780097024178
5914,2020,PLRX,Pliant Therapeutics Inc,35,22.55088485,0.399911888,0.047174047,0.064538527,0.049449778,1,0.2248463486904711
5925,2020,POWI,Power Integrations Inc,45,9.628890622,0.538003915,0.105181811,0.501392267,0.033510332,1,0.6215429241992166
5932,2020,PRPH,ProPhase Labs Inc,35,8.503394069,0.839093199,0.269235936,1.528892722,0.067989996,1,0.6371313438061936
5942,2020,PTGX,Protagonist Therapeutics Inc,35,4.755725767,0.140398133,0.344770925,1.067840647,0.060871112,1,0.739906084915264
5954,2020,QTRX,Quanterix Corp,35,6.888497265,0.397048877,0.26003094,0.698754232,0.05364436,1,0.5222419683221904
5960,2020,RCEL,AVITA Medical Inc,35,9.707887744,0.203609047,0.126627017,-0.880122393,0.049401836,1,0.1976574084575201
5969,2020,REFR,Research Frontiers Inc,45,18.33584131,0.143131923,0.148172713,-0.085230434,0.053942534,1,0.2219458866274085
5976,2020,RGEN,Repligen Corp,35,14.42779074,0.228533499,0.239396118,0.714614854,0.030849508,1,0.7697277972826361
5977,2020,RGLD,Royal Gold Inc,15,5.778315966,0.19757266,0.139190909,-0.122294311,0.03474612,1,0.5639220205334515
5978,2020,RGNX,REGENXBIO Inc,35,8.266119647,0.296790792,0.137695647,0.151325427,0.046330163,1,0.3000468556387475
5983,2020,RIOT,Riot Platforms Inc,45,10.01782748,0.199833701,0.075084556,2.63377404,0.08691421,1,1.0
5986,2020,RMBS,Rambus Inc,45,8.146983693,0.18632656,0.269502599,0.225867688,0.03320187,1,0.506379445398238
5989,2020,RMR,RMR Group Inc (The),60,5.578527052,0.868115969,0.216371388,-0.1053477,0.036731702,1,0.5300849940027935
5991,2020,RNA,Avidity Biosciences Inc,35,18.85886469,0.027337828,0.118164281,-0.110441611,0.040151493,1,0.4135781004126863
6003,2020,RVMD,Revolution Medicines Inc,35,7.729622057,0.107477419,0.185903218,0.314734983,0.051916041,1,0.36884842512106525
6006,2020,SAGE,Sage Therapeutics Inc,35,11.15239929,0.007759681,0.11227727,0.167611165,0.042944016,1,0.45534189171873574
6020,2020,SDGR,Schrodinger Inc,35,8.020051914,0.262951286,0.139412135,1.016919425,0.059015181,1,0.5590725252163612
6025,2020,SGA,Saga Communications Inc.,50,4.188794637,0.399345137,0.230306899,-0.218827401,0.038507582,1,0.6426117536739085
6029,2020,SGMO,Sangamo Therapeutics Inc,35,6.170200893,0.19121468,0.396381877,0.642558785,0.055863359,1,0.520177798779203
6035,2020,SIBN,SI-BONE Inc,35,9.178831421,0.474967037,0.349627585,0.333533399,0.041926696,1,0.3505895458426558
6042,2020,SLP,Simulations Plus Inc,35,23.44977293,0.389375477,0.073541461,0.928873857,0.03681918,1,0.8401582053199061
6050,2020,SNDX,Syndax Pharmaceuticals Inc,35,8.270445494,0.011224212,0.325339381,0.9305556,0.066444752,1,0.5559491017618642
6058,2020,SPRO,Spero Therapeutics Inc,35,4.900404755,0.093951745,0.227543765,0.675257596,0.054624936,1,0.6589277273454072
6065,2020,SRTS,Sensus Healthcare Inc,35,5.32183908,0.410136612,0.249840185,0.045040683,0.052135297,1,0.35935516106102133
6074,2020,STRA,Strategic Education Inc,25,3.651697227,0.552571791,0.175475897,-0.498096526,0.038265189,1,0.6284344455963989
6077,2020,STRO,Sutro Biopharma Inc,35,6.189842341,0.204460236,0.295267145,0.593699992,0.063730398,1,0.421094684014481
6082,2020,SYBX,Synlogic Inc,35,17.33043051,0.01064343,0.174188783,-0.215708545,0.061435349,1,0.23295084054235063
6085,2020,SYRS,Syros Pharmaceuticals Inc,35,4.770444141,0.066845673,0.554328986,0.419853803,0.059509778,1,0.5077312273383756
6086,2020,TACT,TransAct Technologies Inc,45,3.234547734,0.955484818,0.307945275,-0.428667984,0.053913867,1,0.46173861178450165
6087,2020,TAIT,Taitron Components Inc,45,11.41810585,0.488796153,0.071051438,0.177811799,0.029658474,1,0.450955558341229
6088,2020,TAYD,Taylor Devices Inc,20,6.284284378,0.643341611,0.120943335,-0.053916394,0.031635812,1,0.5655841028335756
6092,2020,TELA,TELA Bio Inc,35,15.2049415,0.219917641,0.447600611,0.149617542,0.061137437,1,0.16153918647293763
6101,2020,TMDX,TransMedics Group Inc,35,8.60225954,0.183494352,0.381258326,0.042603309,0.04204167,1,0.3048641125930707
6118,2020,TUSK,Mammoth Energy Services Inc,10,3.532848553,0.338290572,0.314242276,0.709002483,0.09524153,1,0.38716035222720185
6120,2020,TWST,Twist Bioscience Corp,35,9.294457243,0.307573616,0.156988784,1.913460502,0.051530639,1,1.0
6131,2020,UG,United-Guardian Inc.,30,7.854822994,0.968950875,0.140324906,-0.297831945,0.032261895,1,0.3386287881839344
6139,2020,USEG,US Energy Corp,10,1.96770262,0.260193422,0.21366877,0.171510752,0.081989195,1,0.5301991926087584
6140,2020,USLM,United States Lime & Minerals Inc,15,10.66970251,0.612416386,0.122751075,0.251244341,0.04203877,1,0.29719838486866856
6142,2020,UTMD,Utah Medical Products Inc,35,15.33295559,0.396592996,0.081249203,-0.223413649,0.03232051,1,0.30191501674217147
6145,2020,VCYT,Veracyte Inc,35,14.32085041,0.359645707,0.107286147,0.576045447,0.046286709,1,0.4054571794090685
6154,2020,VIR,Vir Biotechnology Inc,35,8.923281086,0.116120125,0.162888598,0.790326228,0.085285366,1,0.32577009775658616
6158,2020,VNDA,Vanda Pharmaceuticals Inc,35,6.145685582,0.484146603,0.148045251,-0.208114892,0.036355054,1,0.44393507308401564
6161,2020,VRME,VerifyMe Inc,45,8.174139311,0.065570865,0.122546631,0.049832361,0.091040181,1,0.15346172058205315
6170,2020,VSTM,Verastem Inc,35,4.642480341,0.476287261,0.513577613,0.470943014,0.075512205,1,0.3608064830508252
6174,2020,VUZI,Vuzix Corp,45,8.077904694,0.298481116,0.145702113,1.459386287,0.068933518,1,0.6294223224519723
6175,2020,VXRT,Vaxart Inc,35,6.054405831,0.098620404,0.299316685,2.763870239,0.12638043,1,1.0
6178,2020,WATT,Energous Corp,20,5.942482954,0.011627068,0.197412771,-0.095310141,0.090993768,1,0.21046114902080412
6185,2020,WEYS,Weyco Group Inc,25,4.990864491,0.814002379,0.260137482,-0.457817179,0.045695624,1,0.3879755913110869
6196,2020,XAIR,Beyond Air Inc,35,5.348323842,0.029139932,0.325102838,-0.011320847,0.059830538,1,0.3554285537073112
6197,2020,XBIO,Xenetic Biosciences Inc,35,8.644874361,0.017331369,0.189529679,0.376477553,0.092629524,1,0.21226198879980238
6198,2020,XCUR,Exicure Inc,35,5.109108063,0.156780502,0.250238795,-0.458639871,0.055860831,1,0.3087061019076354
6202,2020,XFOR,X4 Pharmaceuticals Inc,35,11.00244215,0.020336398,0.249920773,-0.53236495,0.052356848,1,0.28055486339786634
6203,2020,XGN,Exagen Inc,35,11.18566763,0.474071853,0.404693217,-0.675954824,0.071645752,1,0.11469493583556785
6204,2020,XNCR,Xencor Inc,35,8.614245097,0.128381962,0.115264648,0.221254426,0.042650275,1,0.41517495786776487
6209,2020,XXII,22nd Century Group Inc,30,6.360726351,0.445559291,0.109905419,0.657429098,0.057693581,1,0.49388133840593695
